Unnamed: 0,Date,Open,High,Low,Close,Adj Close,PercentageChange,Difference,Volume,Currency,Month,MonthStr,Volatility,AverageVolatility
167,2021-06-16,40168.69140625,40516.77734375,38176.03515625,38347.0625,38347.0625,4.750374050815496,1821.62890625,39211635100,BTC,6,June,1821.62890625,15.96366805773642
168,2021-06-17,38341.421875,39513.671875,37439.67578125,38053.50390625,38053.50390625,0.7566135551126256,287.91796875,37096670047,BTC,6,June,287.91796875,15.96366805773642
169,2021-06-18,38099.4765625,38187.26171875,35255.85546875,35787.24609375,35787.24609375,6.46104610199055,2312.23046875,36200887275,BTC,6,June,2312.23046875,15.96366805773642
170,2021-06-19,35854.52734375,36457.796875,34933.0625,35615.87109375,35615.87109375,0.6700839897241212,238.65625,31207279719,BTC,6,June,238.65625,15.96366805773642
171,2021-06-20,35563.140625,36059.484375,33432.07421875,35698.296875,35698.296875,-0.3786069976202471,-135.15625,36664034054,BTC,6,June,-135.15625,15.96366805773642
172,2021-06-21,35641.14453125,35721.640625,31295.935546875,31676.693359375,31676.693359375,12.515356722679153,3964.451171875,52809038594,BTC,6,June,3964.451171875,15.96366805773642
173,2021-06-22,31622.376953125,33292.453125,28893.62109375,32505.66015625,32505.66015625,-2.7173212261470328,-883.283203125,58964353058,BTC,6,June,-883.283203125,15.96366805773642
174,2021-06-23,32515.71484375,34753.41015625,31772.6328125,33723.02734375,33723.02734375,-3.580083388402421,-1207.3125,46317108925,BTC,6,June,-1207.3125,15.96366805773642
175,2021-06-24,33682.80078125,35228.8515625,32385.21484375,34662.4375,34662.4375,-2.826219935484918,-979.63671875,33123368116,BTC,6,June,-979.63671875,15.96366805773642
176,2021-06-25,34659.10546875,35487.24609375,31350.884765625,31637.779296875,31637.779296875,9.549741603303458,3021.326171875,40230904226,BTC,6,June,3021.326171875,15.96366805773642
177,2021-06-26,31594.6640625,32637.587890625,30184.501953125,32186.27734375,32186.27734375,-1.8380916653751531,-591.61328125,38585385521,BTC,6,June,-591.61328125,15.96366805773642
178,2021-06-27,32287.5234375,34656.12890625,32071.7578125,34649.64453125,34649.64453125,-6.817158229775309,-2362.12109375,35511640894,BTC,6,June,-2362.12109375,15.96366805773642
179,2021-06-28,34679.12109375,35219.890625,33902.07421875,34434.3359375,34434.3359375,0.7108752051855944,244.78515625,33892523752,BTC,6,June,244.78515625,15.96366805773642
180,2021-06-29,34475.55859375,36542.109375,34252.484375,35867.77734375,35867.77734375,-3.881530591252529,-1392.21875,37901460044,BTC,6,June,-1392.21875,15.96366805773642
181,2021-06-30,35908.38671875,36074.7578125,34086.15234375,35040.8359375,35040.8359375,2.4758278677979955,867.55078125,34059036099,BTC,6,June,867.55078125,15.96366805773642
152,2021-06-01,2707.560546875,2739.737548828125,2531.16064453125,2633.518310546875,2633.518310546875,2.8115329987111206,74.042236328125,27363223090,ETH,6,June,74.042236328125,15.96366805773642
153,2021-06-02,2634.4560546875,2801.392333984375,2555.4013671875,2706.125,2706.125,-2.6483974432999213,-71.6689453125,27723267359,ETH,6,June,-71.6689453125,15.96366805773642
154,2021-06-03,2708.376220703125,2891.2548828125,2667.684326171875,2855.12646484375,2855.12646484375,-5.1398859541815805,-146.750244140625,30038207402,ETH,6,June,-146.750244140625,15.96366805773642
155,2021-06-04,2857.16552734375,2857.16552734375,2562.637451171875,2688.195068359375,2688.195068359375,6.285647234949318,168.970458984375,34173841611,ETH,6,June,168.970458984375,15.96366805773642
156,2021-06-05,2691.619384765625,2817.48486328125,2558.233642578125,2630.576904296875,2630.576904296875,2.3204978485533387,61.04248046875,30496672724,ETH,6,June,61.04248046875,15.96366805773642
157,2021-06-06,2629.748779296875,2743.441162109375,2616.162353515625,2715.0927734375,2715.0927734375,-3.1433177891955952,-85.343994140625,25311639414,ETH,6,June,-85.343994140625,15.96366805773642
158,2021-06-07,2713.04736328125,2845.18505859375,2583.9951171875,2590.26318359375,2590.26318359375,4.740220239595435,122.7841796875,30600111277,ETH,6,June,122.7841796875,15.96366805773642
159,2021-06-08,2594.602294921875,2620.84619140625,2315.546630859375,2517.438720703125,2517.438720703125,3.065161967366502,77.16357421875,41909736778,ETH,6,June,77.16357421875,15.96366805773642
160,2021-06-09,2510.19921875,2625.070556640625,2412.19775390625,2608.26708984375,2608.26708984375,-3.759886074383005,-98.06787109375,36075832186,ETH,6,June,-98.06787109375,15.96366805773642
161,2021-06-10,2611.142578125,2619.957763671875,2435.401611328125,2471.5185546875,2471.5185546875,5.649321271438082,139.6240234375,28753626390,ETH,6,June,139.6240234375,15.96366805773642
162,2021-06-11,2472.85888671875,2495.414794921875,2326.86962890625,2353.768798828125,2353.768798828125,5.059549092073809,119.090087890625,24832564195,ETH,6,June,119.090087890625,15.96366805773642
163,2021-06-12,2354.752197265625,2447.227783203125,2265.758056640625,2372.484375,2372.484375,-0.7474096740626585,-17.732177734375,25724364410,ETH,6,June,-17.732177734375,15.96366805773642
164,2021-06-13,2372.690185546875,2547.367919921875,2312.64013671875,2508.3916015625,2508.3916015625,-5.409897558702371,-135.701416015625,27092945370,ETH,6,June,-135.701416015625,15.96366805773642
165,2021-06-14,2508.7705078125,2606.432861328125,2469.38818359375,2537.89111328125,2537.89111328125,-1.1474332100520992,-29.12060546875,26964576331,ETH,6,June,-29.12060546875,15.96366805773642
166,2021-06-15,2587.7626953125,2639.229248046875,2515.153076171875,2610.936767578125,2610.936767578125,-0.8875769246269798,-23.174072265625,29005279219,ETH,6,June,-23.174072265625,15.96366805773642
167,2021-06-16,2544.86474609375,2554.62890625,2354.3505859375,2367.66357421875,2367.66357421875,7.4842208920441955,177.201171875,24101926180,ETH,6,June,177.201171875,15.96366805773642
168,2021-06-17,2367.306396484375,2457.175537109375,2312.301513671875,2372.001953125,2372.001953125,-0.1979575368577933,-4.695556640625,21871633186,ETH,6,June,-4.695556640625,15.96366805773642
169,2021-06-18,2374.5869140625,2377.195068359375,2147.308349609375,2231.733154296875,2231.733154296875,6.401023325328166,142.853759765625,22752818388,ETH,6,June,142.853759765625,15.96366805773642
170,2021-06-19,2235.1591796875,2278.4150390625,2168.885009765625,2178.4990234375,2178.4990234375,2.600880498013478,56.66015625,18765854896,ETH,6,June,56.66015625,15.96366805773642
171,2021-06-20,2171.337890625,2275.3828125,2049.962646484375,2246.364501953125,2246.364501953125,-3.3399126127078813,-75.026611328125,22535930423,ETH,6,June,-75.026611328125,15.96366805773642
172,2021-06-21,2245.31787109375,2259.464111328125,1867.1854248046875,1888.447509765625,1888.447509765625,18.89755259188624,356.870361328125,33745173825,ETH,6,June,356.870361328125,15.96366805773642
173,2021-06-22,1886.6676025390625,1993.1597900390625,1707.6005859375,1874.9500732421875,1874.9500732421875,0.6249515367954784,11.717529296875,35547251725,ETH,6,June,11.717529296875,15.96366805773642
174,2021-06-23,1878.625,2043.5303955078125,1827.571533203125,1989.736328125,1989.736328125,-5.584223726251417,-111.111328125,28408659206,ETH,6,June,-111.111328125,15.96366805773642
175,2021-06-24,1968.9573974609373,2032.33935546875,1887.4320068359373,1988.456298828125,1988.456298828125,-0.9806049737517084,-19.498901367187727,20272845769,ETH,6,June,-19.498901367187727,15.96366805773642
176,2021-06-25,1989.2158203125,2017.759521484375,1794.400390625,1813.21728515625,1813.21728515625,9.70642275457261,175.99853515625,22774334998,ETH,6,June,175.99853515625,15.96366805773642
177,2021-06-26,1810.88427734375,1850.1798095703125,1719.5594482421875,1829.2392578125,1829.2392578125,-1.0034215256619765,-18.35498046875,20637542361,ETH,6,June,-18.35498046875,15.96366805773642
178,2021-06-27,1830.9969482421875,1979.9581298828125,1811.245849609375,1978.8946533203125,1978.8946533203125,-7.473753331435458,-147.897705078125,19885474742,ETH,6,June,-147.897705078125,15.96366805773642
179,2021-06-28,1981.386474609375,2139.805419921875,1963.615478515625,2079.657470703125,2079.657470703125,-4.725345278158952,-98.27099609375,25514602841,ETH,6,June,-98.27099609375,15.96366805773642
180,2021-06-29,2083.44873046875,2242.23876953125,2076.240234375,2160.768310546875,2160.768310546875,-3.578337376604527,-77.319580078125,24815124419,ETH,6,June,-77.319580078125,15.96366805773642
181,2021-06-30,2164.21630859375,2282.989013671875,2090.7607421875,2274.547607421875,2274.547607421875,-4.8506919999437565,-110.331298828125,25828056268,ETH,6,June,-110.331298828125,15.96366805773642
152,2021-06-01,703.40185546875,720.8492431640625,670.5065307617188,691.4038696289062,691.4038696289062,1.7353078810917515,11.99798583984375,2680399959,BCH,6,June,11.99798583984375,15.96366805773642
153,2021-06-02,691.1810302734375,715.1097412109375,675.8762817382812,697.9129638671875,697.9129638671875,-0.964580677287875,-6.73193359375,2085428216,BCH,6,June,-6.73193359375,15.96366805773642
154,2021-06-03,698.24365234375,734.9953002929688,689.205810546875,718.4481811523438,718.4481811523438,-2.812245801247212,-20.20452880859375,2286280619,BCH,6,June,-20.20452880859375,15.96366805773642
155,2021-06-04,719.24560546875,719.5374145507812,645.6582641601562,671.13916015625,671.13916015625,7.167879356242629,48.1064453125,2533308529,BCH,6,June,48.1064453125,15.96366805773642
156,2021-06-05,671.6312255859375,688.8902587890625,636.7320556640625,649.4383544921875,649.4383544921875,3.4172405956995213,22.19287109375,2116275969,BCH,6,June,22.19287109375,15.96366805773642
157,2021-06-06,649.7618408203125,669.59423828125,646.3995361328125,657.4957275390625,657.4957275390625,-1.1762641785821373,-7.73388671875,1506122550,BCH,6,June,-7.73388671875,15.96366805773642
158,2021-06-07,656.8709716796875,670.2244873046875,594.2360229492188,596.077880859375,596.077880859375,10.19885031342987,60.7930908203125,1905638841,BCH,6,June,60.7930908203125,15.96366805773642
159,2021-06-08,596.8394165039062,604.3988647460938,545.1808471679688,597.09228515625,597.09228515625,-0.0423500116531531,-0.25286865234375,2877121838,BCH,6,June,-0.25286865234375,15.96366805773642
160,2021-06-09,596.0902099609375,634.634521484375,567.7802124023438,633.1434936523438,633.1434936523438,-5.852272677977173,-37.05328369140625,2424388228,BCH,6,June,-37.05328369140625,15.96366805773642
161,2021-06-10,633.9471435546875,638.7239379882812,591.91015625,602.8461303710938,602.8461303710938,5.159030076953287,31.10101318359375,1940156625,BCH,6,June,31.10101318359375,15.96366805773642
162,2021-06-11,602.6116333007812,611.405029296875,571.8099975585938,578.2715454101562,578.2715454101562,4.209110422917502,24.340087890625,1715350886,BCH,6,June,24.340087890625,15.96366805773642
163,2021-06-12,578.7503051757812,589.9786987304688,549.8956909179688,580.5331420898438,580.5331420898438,-0.3071033821849548,-1.7828369140625,1786736797,BCH,6,June,-1.7828369140625,15.96366805773642
164,2021-06-13,580.4896240234375,615.1343994140625,560.099853515625,614.3549194335938,614.3549194335938,-5.512334049734387,-33.86529541015625,1578903640,BCH,6,June,-33.86529541015625,15.96366805773642
165,2021-06-14,613.8494262695312,640.246337890625,600.4496459960938,625.3695068359375,625.3695068359375,-1.842123806882142,-11.52008056640625,1552154786,BCH,6,June,-11.52008056640625,15.96366805773642
166,2021-06-15,637.4489135742188,649.8994750976562,617.982421875,639.20458984375,639.20458984375,-0.2746657795370986,-1.75567626953125,1736113953,BCH,6,June,-1.75567626953125,15.96366805773642
167,2021-06-16,628.0631713867188,628.0631713867188,591.1793212890625,593.046630859375,593.046630859375,5.90451723443767,35.01654052734375,1629936616,BCH,6,June,35.01654052734375,15.96366805773642
168,2021-06-17,593.2911376953125,620.4916381835938,585.6542358398438,599.35791015625,599.35791015625,-1.0122119618569676,-6.0667724609375,1426459812,BCH,6,June,-6.0667724609375,15.96366805773642
169,2021-06-18,599.7035522460938,599.7035522460938,546.919189453125,563.2868041992188,563.2868041992188,6.465045475128052,36.416748046875,1642573263,BCH,6,June,36.416748046875,15.96366805773642
170,2021-06-19,563.9763793945312,581.6277465820312,553.4807739257812,554.896728515625,554.896728515625,1.6362776012745193,9.07965087890625,1287962730,BCH,6,June,9.07965087890625,15.96366805773642
171,2021-06-20,553.9019165039062,561.1050415039062,516.1603393554688,557.5296020507812,557.5296020507812,-0.6506713784400242,-3.627685546875,1468001206,BCH,6,June,-3.627685546875,15.96366805773642
172,2021-06-21,556.5131225585938,559.435302734375,455.3751831054688,456.29345703125,456.29345703125,21.963862067932315,100.21966552734376,2170476053,BCH,6,June,100.21966552734375,15.96366805773642
173,2021-06-22,455.7373962402344,476.1463928222656,390.0023498535156,443.78326416015625,443.78326416015625,2.693686996669621,11.954132080078123,2651277002,BCH,6,June,11.954132080078125,15.96366805773642
174,2021-06-23,444.2433471679688,485.89263916015625,430.0447998046875,469.3756408691406,469.3756408691406,-5.354409456492985,-25.132293701171815,1925034930,BCH,6,June,-25.132293701171818,15.96366805773642
175,2021-06-24,473.3774719238281,495.9580078125,457.01165771484375,486.2078857421875,486.2078857421875,-2.638874069015557,-12.830413818359377,1423583436,BCH,6,June,-12.830413818359375,15.96366805773642
176,2021-06-25,487.1156005859375,496.77685546875,450.0642700195313,451.9181518554688,451.9181518554688,7.788456512746017,35.19744873046869,1625824115,BCH,6,June,35.19744873046869,15.96366805773642
177,2021-06-26,450.74456787109375,463.96429443359375,429.425537109375,458.7761840820313,458.7761840820313,-1.7506611043919114,-8.031616210937557,1549850152,BCH,6,June,-8.031616210937557,15.96366805773642
178,2021-06-27,459.3374328613281,477.91693115234375,447.8674011230469,476.8872985839844,476.8872985839844,-3.6800866315305214,-17.54986572265625,1445433765,BCH,6,June,-17.54986572265625,15.96366805773642
179,2021-06-28,477.5481872558594,516.4507446289062,473.36810302734375,500.6705627441406,500.6705627441406,-4.61828140275496,-23.12237548828125,1466070100,BCH,6,June,-23.12237548828125,15.96366805773642
180,2021-06-29,501.2427673339844,546.6151123046875,500.38763427734375,522.2713623046875,522.2713623046875,-4.026373354630781,-21.028594970703125,1747410969,BCH,6,June,-21.028594970703125,15.96366805773642
181,2021-06-30,523.6981201171875,533.6823120117188,499.3426208496094,526.2958374023438,526.2958374023438,-0.4935849954614674,-2.59771728515625,1693524407,BCH,6,June,-2.59771728515625,15.96366805773642
152,2021-06-01,1.0016870498657229,1.003026008605957,1.0000660419464111,1.0012049674987793,1.0012049674987793,0.0481502172475157,0.0004820823669435,364668878,DAI,6,June,0.0004820823669435814,15.96366805773642
153,2021-06-02,1.001250982284546,1.00232195854187,1.00073504447937,1.0013879537582395,1.0013879537582395,-0.0136781627120206,-0.0001369714736936,328895297,DAI,6,June,-0.0001369714736936256,15.96366805773642
154,2021-06-03,1.00143301486969,1.0028129816055298,1.0008349418640137,1.0015820264816284,1.0015820264816284,-0.0148776243980661,-0.0001490116119384,409446273,DAI,6,June,-0.00014901161193847656,15.96366805773642
155,2021-06-04,1.0016720294952393,1.0023889541625977,1.000630021095276,1.0012730360031128,1.0012730360031128,0.0398486204840958,0.0003989934921264,481421472,DAI,6,June,0.00039899349212646484,15.96366805773642
